method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.01	[0.667,1.000] (n = 2209)	0	0.963636363636364	#0072B2
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.0976744186046512	0.358595194085028	white
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0175953079178886	0.959885386819484	#0072B2
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.05	[0.667,1.000] (n = 2209)	0	0.963636363636364	#0072B2
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.125506072874494	0.399260628465804	white
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.023121387283237	0.968481375358166	#0072B2
DEXSeq-noaggreg (>25%)	#0072B2	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.0272727272727273	0.972727272727273	#0072B2
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.0909090909090909	0.314232902033272	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0352941176470588	0.939828080229226	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.0625	0.954545454545455	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.147186147186147	0.364140480591497	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0484330484330484	0.95702005730659	#000000
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.110169491525424	0.954545454545455	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.172549019607843	0.390018484288355	white
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0637119113573407	0.968481375358166	#000000
DEXSeq-noaggreg (>5%)	#000000	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.125	0.954545454545455	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.000,0.333) (n = 12158)	0.279411764705882	0.417376490630324	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.333,0.667) (n = 3206)	0.123655913978495	0.96165191740413	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.667,1.000] (n = 5046)	0.339449541284404	0.972972972972973	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.000,0.333) (n = 12158)	0.361797752808989	0.48381601362862	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.333,0.667) (n = 3206)	0.183168316831683	0.973451327433628	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.667,1.000] (n = 5046)	0.474820143884892	0.986486486486487	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.000,0.333) (n = 12158)	0.430711610486891	0.517887563884157	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.333,0.667) (n = 3206)	0.20952380952381	0.979351032448378	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.667,1.000] (n = 5046)	0.580459770114943	0.986486486486487	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.01	[0.000,0.333) (n = 12158)	0.155115511551155	0.436115843270869	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.01	[0.333,0.667) (n = 3206)	0.0549132947976879	0.964601769911504	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.01	[0.667,1.000] (n = 5046)	0.0266666666666667	0.986486486486487	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.05	[0.000,0.333) (n = 12158)	0.197222222222222	0.492333901192504	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.05	[0.333,0.667) (n = 3206)	0.10752688172043	0.979351032448378	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.05	[0.667,1.000] (n = 5046)	0.109756097560976	0.986486486486487	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.1	[0.000,0.333) (n = 12158)	0.238805970149254	0.52129471890971	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.1	[0.333,0.667) (n = 3206)	0.135064935064935	0.982300884955752	white
DEXSeq-noaggreg (>10%)	#E69F00	Human	0.1	[0.667,1.000] (n = 5046)	0.151162790697674	0.986486486486487	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.01	[0.000,0.333) (n = 12158)	0.128378378378378	0.439522998296422	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.01	[0.333,0.667) (n = 3206)	0.0520231213872832	0.967551622418879	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.01	[0.667,1.000] (n = 5046)	0.0266666666666667	0.986486486486487	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.05	[0.000,0.333) (n = 12158)	0.169971671388102	0.499148211243612	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.05	[0.333,0.667) (n = 3206)	0.102702702702703	0.979351032448378	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.05	[0.667,1.000] (n = 5046)	0.0759493670886076	0.986486486486487	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.1	[0.000,0.333) (n = 12158)	0.209718670076726	0.526405451448041	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.1	[0.333,0.667) (n = 3206)	0.119047619047619	0.982300884955752	white
DEXSeq-noaggreg (>15%)	#56B4E9	Human	0.1	[0.667,1.000] (n = 5046)	0.109756097560976	0.986486486486487	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.01	[0.000,0.333) (n = 12158)	0.0809859154929577	0.444633730834753	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.01	[0.333,0.667) (n = 3206)	0.0325443786982249	0.964601769911504	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.01	[0.667,1.000] (n = 5046)	0.0266666666666667	0.986486486486487	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.05	[0.000,0.333) (n = 12158)	0.139941690962099	0.502555366269165	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.05	[0.333,0.667) (n = 3206)	0.0593220338983051	0.982300884955752	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.05	[0.667,1.000] (n = 5046)	0.051948051948052	0.986486486486487	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.1	[0.000,0.333) (n = 12158)	0.182767624020888	0.533219761499148	white
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.1	[0.333,0.667) (n = 3206)	0.0851648351648352	0.982300884955752	#0072B2
DEXSeq-noaggreg (>25%)	#0072B2	Human	0.1	[0.667,1.000] (n = 5046)	0.0875	0.986486486486487	#0072B2
DEXSeq-noaggreg (>5%)	#000000	Human	0.01	[0.000,0.333) (n = 12158)	0.175895765472313	0.431005110732538	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.01	[0.333,0.667) (n = 3206)	0.0736543909348442	0.964601769911504	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.01	[0.667,1.000] (n = 5046)	0.0394736842105263	0.986486486486487	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.05	[0.000,0.333) (n = 12158)	0.22972972972973	0.485519591141397	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.05	[0.333,0.667) (n = 3206)	0.133507853403141	0.976401179941003	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.05	[0.667,1.000] (n = 5046)	0.130952380952381	0.986486486486487	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.1	[0.000,0.333) (n = 12158)	0.289719626168224	0.517887563884157	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.1	[0.333,0.667) (n = 3206)	0.159493670886076	0.979351032448378	white
DEXSeq-noaggreg (>5%)	#000000	Human	0.1	[0.667,1.000] (n = 5046)	0.231578947368421	0.986486486486487	white
