method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
rMATS	#7B0077	Drosophila	0.05	[0.333,0.667) (n = 1302, n.ds = 349)	0.147058823529412	0.415472779369628	white
rMATS	#7B0077	Drosophila	0.05	[0.667,1.000] (n = 2209, n.ds = 110)	0.397435897435897	0.427272727272727	white
rMATS	#7B0077	Drosophila	0.1	[0.000,0.333) (n = 10426, n.ds = 541)	0.293785310734463	0.231053604436229	white
rMATS	#7B0077	Drosophila	0.1	[0.333,0.667) (n = 1302, n.ds = 349)	0.184357541899441	0.418338108882521	white
rMATS	#7B0077	Drosophila	0.1	[0.667,1.000] (n = 2209, n.ds = 110)	0.465909090909091	0.427272727272727	white
SplicingGraph	#D55E00	Drosophila	0.01	[0.000,0.333) (n = 10426, n.ds = 541)	0.0984455958549223	0.321626617375231	white
SplicingGraph	#D55E00	Drosophila	0.01	[0.333,0.667) (n = 1302, n.ds = 349)	0.0538922155688623	0.905444126074499	white
SplicingGraph	#D55E00	Drosophila	0.01	[0.667,1.000] (n = 2209, n.ds = 110)	0.0973451327433628	0.927272727272727	white
SplicingGraph	#D55E00	Drosophila	0.05	[0.000,0.333) (n = 10426, n.ds = 541)	0.171428571428571	0.375231053604436	white
SplicingGraph	#D55E00	Drosophila	0.05	[0.333,0.667) (n = 1302, n.ds = 349)	0.0769230769230769	0.92836676217765	white
SplicingGraph	#D55E00	Drosophila	0.05	[0.667,1.000] (n = 2209, n.ds = 110)	0.154471544715447	0.945454545454545	white
SplicingGraph	#D55E00	Drosophila	0.1	[0.000,0.333) (n = 10426, n.ds = 541)	0.222222222222222	0.401109057301294	white
SplicingGraph	#D55E00	Drosophila	0.1	[0.333,0.667) (n = 1302, n.ds = 349)	0.0997229916897507	0.931232091690544	#D55E00
SplicingGraph	#D55E00	Drosophila	0.1	[0.667,1.000] (n = 2209, n.ds = 110)	0.218045112781955	0.945454545454545	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[0.000,0.333) (n = 10426, n.ds = 541)	0.106870229007634	0.216266173752311	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[0.333,0.667) (n = 1302, n.ds = 349)	0.0627177700348432	0.770773638968481	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[0.667,1.000] (n = 2209, n.ds = 110)	0.111111111111111	0.727272727272727	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[0.000,0.333) (n = 10426, n.ds = 541)	0.163157894736842	0.293900184842884	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[0.333,0.667) (n = 1302, n.ds = 349)	0.103896103896104	0.790830945558739	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[0.667,1.000] (n = 2209, n.ds = 110)	0.173469387755102	0.736363636363636	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[0.000,0.333) (n = 10426, n.ds = 541)	0.204347826086957	0.33826247689464	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[0.333,0.667) (n = 1302, n.ds = 349)	0.127329192546584	0.805157593123209	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[0.667,1.000] (n = 2209, n.ds = 110)	0.233644859813084	0.745454545454545	white
casper	#000000	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.269461077844311	0.207836456558773	white
casper	#000000	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.0747663551401869	0.584070796460177	white
casper	#000000	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.25	0.689189189189189	white
casper	#000000	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.343612334801762	0.253833049403748	white
casper	#000000	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.128755364806867	0.59882005899705	white
casper	#000000	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.4	0.689189189189189	white
casper	#000000	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.408088235294118	0.27427597955707	white
casper	#000000	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.1875	0.613569321533923	white
casper	#000000	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.49	0.689189189189189	white
cuffdiff	#72B20C	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0	0.00170357751277683	#72B20C
cuffdiff	#72B20C	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0	0.215339233038348	#72B20C
cuffdiff	#72B20C	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0	0.540540540540541	#72B20C
cuffdiff	#72B20C	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0	0.00340715502555366	#72B20C
cuffdiff	#72B20C	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0	0.294985250737463	#72B20C
cuffdiff	#72B20C	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0	0.540540540540541	#72B20C
cuffdiff	#72B20C	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0	0.00511073253833049	#72B20C
cuffdiff	#72B20C	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0	0.342182890855457	#72B20C
cuffdiff	#72B20C	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0	0.540540540540541	#72B20C
DEXSeq-default	#F0E442	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.285714285714286	0.357751277683135	white
DEXSeq-default	#F0E442	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.105740181268882	0.873156342182891	white
DEXSeq-default	#F0E442	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.316326530612245	0.905405405405405	white
DEXSeq-default	#F0E442	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.366925064599483	0.417376490630324	white
DEXSeq-default	#F0E442	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.176308539944904	0.882005899705015	white
DEXSeq-default	#F0E442	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.459677419354839	0.905405405405405	white
DEXSeq-default	#F0E442	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.439232409381663	0.448040885860307	white
DEXSeq-default	#F0E442	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.2	0.884955752212389	white
DEXSeq-default	#F0E442	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.559210526315789	0.905405405405405	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.279411764705882	0.417376490630324	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.123655913978495	0.96165191740413	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.339449541284404	0.972972972972973	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.361797752808989	0.48381601362862	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.183168316831683	0.973451327433628	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.474820143884892	0.986486486486487	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.430711610486891	0.517887563884157	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.20952380952381	0.979351032448378	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.580459770114943	0.986486486486487	white
featureCounts-exon	#56B4E9	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.275735294117647	0.335604770017036	white
featureCounts-exon	#56B4E9	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.0581039755351682	0.908554572271386	white
featureCounts-exon	#56B4E9	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.225806451612903	0.972972972972973	white
featureCounts-exon	#56B4E9	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.328358208955224	0.383304940374787	white
featureCounts-exon	#56B4E9	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.0898550724637681	0.926253687315634	white
featureCounts-exon	#56B4E9	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.320754716981132	0.972972972972973	white
featureCounts-exon	#56B4E9	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.345108695652174	0.410562180579216	white
featureCounts-exon	#56B4E9	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.107344632768362	0.932153392330384	white
featureCounts-exon	#56B4E9	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.339449541284404	0.972972972972973	white
featureCounts-flat	#E69F00	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.278260869565217	0.424190800681431	white
featureCounts-flat	#E69F00	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.123324396782842	0.964601769911504	white
featureCounts-flat	#E69F00	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.333333333333333	0.972972972972973	white
featureCounts-flat	#E69F00	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.364444444444444	0.487223168654174	white
featureCounts-flat	#E69F00	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.184729064039409	0.976401179941003	white
featureCounts-flat	#E69F00	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.471014492753623	0.986486486486487	white
featureCounts-flat	#E69F00	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.42962962962963	0.524701873935264	white
featureCounts-flat	#E69F00	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.210900473933649	0.982300884955752	white
featureCounts-flat	#E69F00	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.575581395348837	0.986486486486487	white
kallisto	#00FF00	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.426303854875283	0.431005110732538	white
kallisto	#00FF00	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.193236714975845	0.985250737463127	white
kallisto	#00FF00	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.564705882352941	1	white
kallisto	#00FF00	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.520391517128874	0.500851788756388	white
kallisto	#00FF00	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.312883435582822	0.991150442477876	white
kallisto	#00FF00	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.714285714285714	1	white
kallisto	#00FF00	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.579439252336449	0.536626916524702	white
kallisto	#00FF00	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.390990990990991	0.997050147492625	white
kallisto	#00FF00	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.765079365079365	1	white
MISO	#0072B2	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.3046875	0.454855195911414	white
MISO	#0072B2	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.143958868894602	0.982300884955752	white
MISO	#0072B2	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.467625899280576	1	white
MISO	#0072B2	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.420542635658915	0.509369676320273	white
MISO	#0072B2	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.225287356321839	0.994100294985251	white
MISO	#0072B2	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.579545454545455	1	white
MISO	#0072B2	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.480769230769231	0.551959114139693	white
MISO	#0072B2	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.305154639175258	0.994100294985251	white
MISO	#0072B2	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.668161434977579	1	white
rMATS	#7B0077	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.516260162601626	0.202725724020443	white
rMATS	#7B0077	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.276679841897233	0.539823008849557	white
rMATS	#7B0077	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.732283464566929	0.459459459459459	white
rMATS	#7B0077	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.601583113456464	0.257240204429302	white
rMATS	#7B0077	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.391167192429022	0.569321533923304	white
rMATS	#7B0077	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.813829787234043	0.472972972972973	white
rMATS	#7B0077	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.639175257731959	0.298126064735945	white
rMATS	#7B0077	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.463611859838275	0.587020648967552	white
rMATS	#7B0077	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.847161572052402	0.472972972972973	white
SplicingGraph	#D55E00	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.252396166134185	0.398637137989779	white
SplicingGraph	#D55E00	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.0626780626780627	0.970501474926254	white
SplicingGraph	#D55E00	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.295238095238095	1	white
SplicingGraph	#D55E00	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.323308270676692	0.459965928449744	white
SplicingGraph	#D55E00	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.12664907651715	0.976401179941003	white
SplicingGraph	#D55E00	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.403225806451613	1	white
SplicingGraph	#D55E00	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.366812227074236	0.494037478705281	white
SplicingGraph	#D55E00	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.156962025316456	0.982300884955752	white
SplicingGraph	#D55E00	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.447761194029851	1	white
TopHat-junctions	#CC79A7	Human	0.01	[0.000,0.333) (n = 12158, n.ds = 587)	0.344827586206897	0.356047700170358	white
TopHat-junctions	#CC79A7	Human	0.01	[0.333,0.667) (n = 3206, n.ds = 339)	0.129834254143646	0.929203539823009	white
TopHat-junctions	#CC79A7	Human	0.01	[0.667,1.000] (n = 5046, n.ds = 74)	0.408	1	white
TopHat-junctions	#CC79A7	Human	0.05	[0.000,0.333) (n = 12158, n.ds = 587)	0.476673427991886	0.439522998296422	white
TopHat-junctions	#CC79A7	Human	0.05	[0.333,0.667) (n = 3206, n.ds = 339)	0.259259259259259	0.943952802359882	white
TopHat-junctions	#CC79A7	Human	0.05	[0.667,1.000] (n = 5046, n.ds = 74)	0.55688622754491	1	white
TopHat-junctions	#CC79A7	Human	0.1	[0.000,0.333) (n = 12158, n.ds = 587)	0.559577677224736	0.497444633730835	white
TopHat-junctions	#CC79A7	Human	0.1	[0.333,0.667) (n = 3206, n.ds = 339)	0.343558282208589	0.946902654867257	white
TopHat-junctions	#CC79A7	Human	0.1	[0.667,1.000] (n = 5046, n.ds = 74)	0.671111111111111	1	white
