method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	2 ds.[ 2,54] rem (n = 12)	0	0.583333333333333	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0 ds.[ 2,54] rem (n = 4075)	0.18359375	0.650077760497667	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1 ds. 1 rem (n = 136)	0	0.308823529411765	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1 ds.[ 2,54] rem (n = 178)	0	0.544943820224719	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds. 0 rem (n = 16)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds. 1 rem (n = 15)	0	0.266666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds.[ 2,54] rem (n = 12)	0	0.666666666666667	#E69F00
kallisto	kallisto	complete	Drosophila	0.01	0 ds.[ 2,54] rem (n = 4075)	0.125570776255708	0.595645412130638	white
kallisto	kallisto	complete	Drosophila	0.01	1 ds. 1 rem (n = 136)	0	0.654411764705882	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	1 ds.[ 2,54] rem (n = 178)	0	0.556179775280899	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds. 0 rem (n = 16)	0	0.875	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds. 1 rem (n = 15)	0	0.533333333333333	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds.[ 2,54] rem (n = 12)	0	0.416666666666667	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	0 ds.[ 2,54] rem (n = 4075)	0.176	0.640746500777605	white
kallisto	kallisto	complete	Drosophila	0.05	1 ds. 1 rem (n = 136)	0	0.676470588235294	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	1 ds.[ 2,54] rem (n = 178)	0	0.584269662921348	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds. 0 rem (n = 16)	0	0.875	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds. 1 rem (n = 15)	0	0.6	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds.[ 2,54] rem (n = 12)	0	0.5	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	0 ds.[ 2,54] rem (n = 4075)	0.230357142857143	0.670295489891135	white
kallisto	kallisto	complete	Drosophila	0.1	1 ds. 1 rem (n = 136)	0	0.698529411764706	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	1 ds.[ 2,54] rem (n = 178)	0	0.617977528089888	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds. 0 rem (n = 16)	0	0.875	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds. 1 rem (n = 15)	0	0.6	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds.[ 2,54] rem (n = 12)	0	0.583333333333333	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0 ds.[ 2,54] rem (n = 4075)	0.105140186915888	0.595645412130638	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	1 ds. 1 rem (n = 136)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	1 ds.[ 2,54] rem (n = 178)	0	0.398876404494382	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds. 0 rem (n = 16)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds. 1 rem (n = 15)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds.[ 2,54] rem (n = 12)	0	0.25	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0 ds.[ 2,54] rem (n = 4075)	0.169354838709677	0.640746500777605	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	1 ds. 1 rem (n = 136)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	1 ds.[ 2,54] rem (n = 178)	0	0.466292134831461	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	2 ds. 0 rem (n = 16)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	2 ds. 1 rem (n = 15)	NA	0	#00FF00
