method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#009E73
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.657894736842105	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.274305555555556	0.650077760497667	white
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.613114754098361	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.578947368421053	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.383448275862069	0.695178849144635	white
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.655737704918033	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.453681710213777	0.715396578538103	white
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.672131147540984	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#009E73
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.220588235294118	0.576982892690513	white
featureCounts-exon	featureCounts-exon	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.577049180327869	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.294545454545455	0.603421461897356	white
featureCounts-exon	featureCounts-exon	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.632786885245902	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.318027210884354	0.623639191290824	white
featureCounts-exon	featureCounts-exon	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.649180327868852	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.201298701298701	0.573872472783826	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.547540983606557	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.277777777777778	0.606531881804043	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.59672131147541	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.320404721753794	0.626749611197512	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.60983606557377	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#56B4E9
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.295986622073579	0.654743390357698	white
featureCounts-flat	featureCounts-flat	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.642622950819672	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.578947368421053	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.402925531914894	0.698289269051322	white
featureCounts-flat	featureCounts-flat	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.681967213114754	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.473981900452489	0.723172628304821	white
featureCounts-flat	featureCounts-flat	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.704918032786885	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.657894736842105	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.27710843373494	0.653188180404355	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.613114754098361	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.578947368421053	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.384720327421555	0.701399688958009	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.659016393442623	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.453474676089517	0.721617418351477	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.675409836065574	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#E69F00
kallisto	kallisto	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.456603773584906	0.671850699844479	white
kallisto	kallisto	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.655737704918033	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#00FF00
kallisto	kallisto	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.586917562724014	0.716951788491446	white
kallisto	kallisto	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.695081967213115	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#00FF00
