method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
MISO	#0072B2	Drosophila	0.05	[ 4,10) (n = 1366, n.ds = 406)	0.172839506172839	0.660098522167488	white
MISO	#0072B2	Drosophila	0.05	[10,74] (n = 181, n.ds = 64)	0.327868852459016	0.640625	white
MISO	#0072B2	Drosophila	0.1	[ 2, 4) (n = 3890, n.ds = 530)	0.163755458515284	0.722641509433962	white
MISO	#0072B2	Drosophila	0.1	[ 4,10) (n = 1366, n.ds = 406)	0.21606648199446	0.697044334975369	white
MISO	#0072B2	Drosophila	0.1	[10,74] (n = 181, n.ds = 64)	0.413333333333333	0.6875	white
rMATS	#7B0077	Drosophila	0.01	[ 2, 4) (n = 3890, n.ds = 530)	0.143939393939394	0.213207547169811	white
rMATS	#7B0077	Drosophila	0.01	[ 4,10) (n = 1366, n.ds = 406)	0.183544303797468	0.317733990147783	white
rMATS	#7B0077	Drosophila	0.01	[10,74] (n = 181, n.ds = 64)	0.285714285714286	0.390625	white
rMATS	#7B0077	Drosophila	0.05	[ 2, 4) (n = 3890, n.ds = 530)	0.215189873417722	0.233962264150943	white
rMATS	#7B0077	Drosophila	0.05	[ 4,10) (n = 1366, n.ds = 406)	0.212765957446809	0.364532019704433	white
rMATS	#7B0077	Drosophila	0.05	[10,74] (n = 181, n.ds = 64)	0.4	0.46875	white
rMATS	#7B0077	Drosophila	0.1	[ 2, 4) (n = 3890, n.ds = 530)	0.268571428571429	0.241509433962264	white
rMATS	#7B0077	Drosophila	0.1	[ 4,10) (n = 1366, n.ds = 406)	0.26046511627907	0.391625615763547	white
rMATS	#7B0077	Drosophila	0.1	[10,74] (n = 181, n.ds = 64)	0.425925925925926	0.484375	white
SplicingGraph	#D55E00	Drosophila	0.01	[ 2, 4) (n = 3890, n.ds = 530)	0.0562130177514793	0.60188679245283	white
SplicingGraph	#D55E00	Drosophila	0.01	[ 4,10) (n = 1366, n.ds = 406)	0.0813953488372093	0.583743842364532	white
SplicingGraph	#D55E00	Drosophila	0.01	[10,74] (n = 181, n.ds = 64)	0.181818181818182	0.5625	white
SplicingGraph	#D55E00	Drosophila	0.05	[ 2, 4) (n = 3890, n.ds = 530)	0.0862533692722372	0.639622641509434	white
SplicingGraph	#D55E00	Drosophila	0.05	[ 4,10) (n = 1366, n.ds = 406)	0.124567474048443	0.623152709359606	white
SplicingGraph	#D55E00	Drosophila	0.05	[10,74] (n = 181, n.ds = 64)	0.338983050847458	0.609375	white
SplicingGraph	#D55E00	Drosophila	0.1	[ 2, 4) (n = 3890, n.ds = 530)	0.122137404580153	0.650943396226415	white
SplicingGraph	#D55E00	Drosophila	0.1	[ 4,10) (n = 1366, n.ds = 406)	0.168789808917197	0.642857142857143	white
SplicingGraph	#D55E00	Drosophila	0.1	[10,74] (n = 181, n.ds = 64)	0.393939393939394	0.625	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[ 2, 4) (n = 3890, n.ds = 530)	0.0703125	0.449056603773585	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[ 4,10) (n = 1366, n.ds = 406)	0.0518867924528302	0.495073891625616	white
TopHat-junctions	#CC79A7	Drosophila	0.01	[10,74] (n = 181, n.ds = 64)	0.25	0.421875	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[ 2, 4) (n = 3890, n.ds = 530)	0.0896057347670251	0.479245283018868	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[ 4,10) (n = 1366, n.ds = 406)	0.123076923076923	0.561576354679803	white
TopHat-junctions	#CC79A7	Drosophila	0.05	[10,74] (n = 181, n.ds = 64)	0.32	0.53125	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[ 2, 4) (n = 3890, n.ds = 530)	0.130718954248366	0.50188679245283	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[ 4,10) (n = 1366, n.ds = 406)	0.151408450704225	0.5935960591133	white
TopHat-junctions	#CC79A7	Drosophila	0.1	[10,74] (n = 181, n.ds = 64)	0.327586206896552	0.609375	white
casper	#000000	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.0540540540540541	0.479452054794521	white
casper	#000000	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.126262626262626	0.417874396135266	white
casper	#000000	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.238317757009346	0.317738791423002	white
casper	#000000	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.1	0.493150684931507	white
casper	#000000	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.201680672268908	0.458937198067633	white
casper	#000000	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.337078651685393	0.345029239766082	white
casper	#000000	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.244897959183673	0.506849315068493	white
casper	#000000	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.261363636363636	0.471014492753623	white
casper	#000000	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.403174603174603	0.366471734892788	white
cuffdiff	#72B20C	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0	0.219178082191781	#72B20C
cuffdiff	#72B20C	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0	0.135265700483092	#72B20C
cuffdiff	#72B20C	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0	0.0818713450292398	#72B20C
cuffdiff	#72B20C	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0	0.246575342465753	#72B20C
cuffdiff	#72B20C	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0	0.169082125603865	#72B20C
cuffdiff	#72B20C	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0	0.105263157894737	#72B20C
cuffdiff	#72B20C	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0	0.246575342465753	#72B20C
cuffdiff	#72B20C	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0	0.188405797101449	#72B20C
cuffdiff	#72B20C	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0	0.12280701754386	#72B20C
DEXSeq-default	#F0E442	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.08	0.63013698630137	white
DEXSeq-default	#F0E442	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.147058823529412	0.630434782608696	white
DEXSeq-default	#F0E442	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.275204359673025	0.518518518518518	white
DEXSeq-default	#F0E442	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.142857142857143	0.657534246575342	white
DEXSeq-default	#F0E442	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.233618233618234	0.64975845410628	white
DEXSeq-default	#F0E442	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.370449678800857	0.573099415204678	white
DEXSeq-default	#F0E442	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.2	0.657534246575342	white
DEXSeq-default	#F0E442	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.289405684754522	0.664251207729469	white
DEXSeq-default	#F0E442	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.4408014571949	0.598440545808967	white
DEXSeq-noaggreg	#009E73	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.0701754385964912	0.726027397260274	white
DEXSeq-noaggreg	#009E73	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.161764705882353	0.688405797101449	white
DEXSeq-noaggreg	#009E73	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.280660377358491	0.594541910331384	white
DEXSeq-noaggreg	#009E73	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.126984126984127	0.753424657534247	white
DEXSeq-noaggreg	#009E73	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.247448979591837	0.71256038647343	white
DEXSeq-noaggreg	#009E73	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.367729831144465	0.65692007797271	white
DEXSeq-noaggreg	#009E73	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.202898550724638	0.753424657534247	white
DEXSeq-noaggreg	#009E73	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.305239179954442	0.736714975845411	white
DEXSeq-noaggreg	#009E73	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.437096774193548	0.680311890838207	white
featureCounts-exon	#56B4E9	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.145454545454545	0.643835616438356	white
featureCounts-exon	#56B4E9	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.116838487972509	0.620772946859903	white
featureCounts-exon	#56B4E9	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.192307692307692	0.532163742690059	white
featureCounts-exon	#56B4E9	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.19672131147541	0.671232876712329	white
featureCounts-exon	#56B4E9	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.157407407407407	0.659420289855073	white
featureCounts-exon	#56B4E9	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.260869565217391	0.563352826510721	white
featureCounts-exon	#56B4E9	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.19672131147541	0.671232876712329	white
featureCounts-exon	#56B4E9	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.162162162162162	0.673913043478261	white
featureCounts-exon	#56B4E9	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.291764705882353	0.586744639376218	white
featureCounts-flat	#E69F00	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.0689655172413793	0.73972602739726	white
featureCounts-flat	#E69F00	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.156342182890855	0.690821256038647	white
featureCounts-flat	#E69F00	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.282051282051282	0.600389863547758	white
featureCounts-flat	#E69F00	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.126984126984127	0.753424657534247	white
featureCounts-flat	#E69F00	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.246819338422392	0.714975845410628	white
featureCounts-flat	#E69F00	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.369888475836431	0.660818713450292	white
featureCounts-flat	#E69F00	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.202898550724638	0.753424657534247	white
featureCounts-flat	#E69F00	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.302961275626424	0.739130434782609	white
featureCounts-flat	#E69F00	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.436102236421725	0.688109161793372	white
kallisto	#00FF00	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.147540983606557	0.712328767123288	white
kallisto	#00FF00	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.284263959390863	0.681159420289855	white
kallisto	#00FF00	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.426315789473684	0.637426900584795	white
kallisto	#00FF00	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.266666666666667	0.753424657534247	white
kallisto	#00FF00	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.409274193548387	0.707729468599034	white
kallisto	#00FF00	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.549367088607595	0.693957115009747	white
kallisto	#00FF00	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.317073170731707	0.767123287671233	white
kallisto	#00FF00	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.478336221837088	0.727053140096618	white
kallisto	#00FF00	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.614583333333333	0.721247563352826	white
MISO	#0072B2	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.126984126984127	0.753424657534247	white
MISO	#0072B2	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.227272727272727	0.698067632850242	white
MISO	#0072B2	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.305263157894737	0.64327485380117	white
MISO	#0072B2	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.166666666666667	0.753424657534247	white
MISO	#0072B2	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.314350797266515	0.727053140096618	white
MISO	#0072B2	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.430868167202572	0.690058479532164	white
MISO	#0072B2	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.282051282051282	0.767123287671233	white
MISO	#0072B2	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.385685884691849	0.746376811594203	white
MISO	#0072B2	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.507323568575233	0.721247563352826	white
rMATS	#7B0077	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.36	0.219178082191781	white
rMATS	#7B0077	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.366666666666667	0.321256038647343	white
rMATS	#7B0077	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.521739130434783	0.364522417153996	white
rMATS	#7B0077	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.5	0.232876712328767	white
rMATS	#7B0077	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.506944444444444	0.342995169082126	white
rMATS	#7B0077	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.608540925266904	0.428849902534113	white
rMATS	#7B0077	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.526315789473684	0.246575342465753	white
rMATS	#7B0077	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.544615384615385	0.357487922705314	white
rMATS	#7B0077	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.6625	0.473684210526316	white
SplicingGraph	#D55E00	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.184615384615385	0.726027397260274	white
SplicingGraph	#D55E00	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.130030959752322	0.678743961352657	white
SplicingGraph	#D55E00	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.204724409448819	0.590643274853801	white
SplicingGraph	#D55E00	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.25	0.73972602739726	white
SplicingGraph	#D55E00	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.175977653631285	0.71256038647343	white
SplicingGraph	#D55E00	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.309322033898305	0.635477582846004	white
SplicingGraph	#D55E00	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.298701298701299	0.73972602739726	white
SplicingGraph	#D55E00	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.205194805194805	0.739130434782609	white
SplicingGraph	#D55E00	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.358095238095238	0.65692007797271	white
TopHat-junctions	#CC79A7	Human	0.01	[ 2, 4) (n = 3735, n.ds = 73)	0.185185185185185	0.602739726027397	white
TopHat-junctions	#CC79A7	Human	0.01	[ 4,10) (n = 7651, n.ds = 414)	0.20125786163522	0.613526570048309	white
TopHat-junctions	#CC79A7	Human	0.01	[10,82] (n = 5468, n.ds = 513)	0.299065420560748	0.584795321637427	white
TopHat-junctions	#CC79A7	Human	0.05	[ 2, 4) (n = 3735, n.ds = 73)	0.342465753424658	0.657534246575342	white
TopHat-junctions	#CC79A7	Human	0.05	[ 4,10) (n = 7651, n.ds = 414)	0.330049261083744	0.657004830917874	white
TopHat-junctions	#CC79A7	Human	0.05	[10,82] (n = 5468, n.ds = 513)	0.449419568822554	0.647173489278752	white
TopHat-junctions	#CC79A7	Human	0.1	[ 2, 4) (n = 3735, n.ds = 73)	0.450549450549451	0.684931506849315	white
TopHat-junctions	#CC79A7	Human	0.1	[ 4,10) (n = 7651, n.ds = 414)	0.427722772277228	0.698067632850242	white
TopHat-junctions	#CC79A7	Human	0.1	[10,82] (n = 5468, n.ds = 513)	0.54863813229572	0.678362573099415	white
