method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.055045871559633	0.936363636363636	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.107317073170732	0.33826247689464	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0432276657060519	0.951289398280802	#D55E00
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.11864406779661	0.945454545454545	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.126637554585153	0.369685767097967	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0509915014164306	0.959885386819484	#D55E00
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.147540983606557	0.945454545454545	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.14018691588785	0.340110905730129	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0517241379310345	0.945558739255014	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.111111111111111	0.945454545454545	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.193308550185874	0.401109057301294	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0662983425414365	0.968481375358166	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.1875	0.945454545454545	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.246875	0.44547134935305	white
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0911528150134048	0.97134670487106	#CC79A7
DEXSeq-noaggreg (f4)	#CC79A7	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.282758620689655	0.945454545454545	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.115	0.327171903881701	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0463768115942029	0.94269340974212	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.111111111111111	0.945454545454545	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.175097276264591	0.391866913123845	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0612813370473538	0.965616045845272	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.174603174603175	0.945454545454545	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.229508196721311	0.434380776340111	white
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0813008130081301	0.97134670487106	#00FF00
DEXSeq-noaggreg (f5)	#00FF00	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.246376811594203	0.945454545454545	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.14622641509434	0.33456561922366	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0653409090909091	0.94269340974212	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.161290322580645	0.945454545454545	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.20817843866171	0.393715341959335	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0842391304347826	0.965616045845272	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.246376811594203	0.945454545454545	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.246875	0.44547134935305	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.10079575596817	0.97134670487106	white
DEXSeq-noaggreg (f6)	#72B20C	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.320261437908497	0.945454545454545	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.0722222222222222	0.308687615526802	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0325443786982249	0.936962750716332	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.01	[0.667,1.000] (n = 2209)	0	0.945454545454545	#E69F00
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.125560538116592	0.360443622920518	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0458452722063037	0.954154727793696	#E69F00
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.0188679245283019	0.945454545454545	#E69F00
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.149193548387097	0.390018484288355	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0558659217877095	0.968481375358166	#E69F00
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.0458715596330275	0.945454545454545	#E69F00
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.0670391061452514	0.308687615526802	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0267062314540059	0.939828080229226	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.01	[0.667,1.000] (n = 2209)	0	0.963636363636364	#000000
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.117117117117117	0.362292051756007	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0401146131805158	0.959885386819484	#000000
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.05	[0.667,1.000] (n = 2209)	0	0.963636363636364	#000000
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.144	0.395563770794824	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.053072625698324	0.97134670487106	#000000
DEXSeq-noaggreg (RSEM >15%)	#000000	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.0272727272727273	0.972727272727273	#000000
DEXSeq-noaggreg	#009E73	Human	0.01	[0.000,0.333) (n = 12158)	0.279411764705882	0.417376490630324	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.333,0.667) (n = 3206)	0.123655913978495	0.96165191740413	white
DEXSeq-noaggreg	#009E73	Human	0.01	[0.667,1.000] (n = 5046)	0.339449541284404	0.972972972972973	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.000,0.333) (n = 12158)	0.361797752808989	0.48381601362862	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.333,0.667) (n = 3206)	0.183168316831683	0.973451327433628	white
DEXSeq-noaggreg	#009E73	Human	0.05	[0.667,1.000] (n = 5046)	0.474820143884892	0.986486486486487	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.000,0.333) (n = 12158)	0.430711610486891	0.517887563884157	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.333,0.667) (n = 3206)	0.20952380952381	0.979351032448378	white
DEXSeq-noaggreg	#009E73	Human	0.1	[0.667,1.000] (n = 5046)	0.580459770114943	0.986486486486487	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.01	[0.000,0.333) (n = 12158)	0.188741721854305	0.417376490630324	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.01	[0.333,0.667) (n = 3206)	0.098314606741573	0.946902654867257	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.01	[0.667,1.000] (n = 5046)	0.193181818181818	0.959459459459459	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.05	[0.000,0.333) (n = 12158)	0.281012658227848	0.48381601362862	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.05	[0.333,0.667) (n = 3206)	0.144736842105263	0.958702064896755	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.05	[0.667,1.000] (n = 5046)	0.260416666666667	0.959459459459459	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.1	[0.000,0.333) (n = 12158)	0.328089887640449	0.509369676320273	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.1	[0.333,0.667) (n = 3206)	0.17258883248731	0.96165191740413	white
DEXSeq-noaggreg (f1)	#56B4E9	Human	0.1	[0.667,1.000] (n = 5046)	0.330188679245283	0.959459459459459	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.01	[0.000,0.333) (n = 12158)	0.137404580152672	0.385008517887564	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.01	[0.333,0.667) (n = 3206)	0.0540540540540541	0.929203539823009	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.01	[0.667,1.000] (n = 5046)	0.0779220779220779	0.959459459459459	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.05	[0.000,0.333) (n = 12158)	0.229607250755287	0.434412265758092	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.05	[0.333,0.667) (n = 3206)	0.096045197740113	0.943952802359882	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.05	[0.667,1.000] (n = 5046)	0.134146341463415	0.959459459459459	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.1	[0.000,0.333) (n = 12158)	0.252747252747253	0.463373083475298	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.1	[0.333,0.667) (n = 3206)	0.118131868131868	0.946902654867257	white
DEXSeq-noaggreg (f2)	#0072B2	Human	0.1	[0.667,1.000] (n = 5046)	0.193181818181818	0.959459459459459	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.01	[0.000,0.333) (n = 12158)	0.0820512820512821	0.304940374787053	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.01	[0.333,0.667) (n = 3206)	0.0315457413249211	0.905604719764012	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.01	[0.667,1.000] (n = 5046)	0.0657894736842105	0.959459459459459	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.05	[0.000,0.333) (n = 12158)	0.157894736842105	0.354344122657581	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.05	[0.333,0.667) (n = 3206)	0.0632530120481928	0.91740412979351	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.05	[0.667,1.000] (n = 5046)	0.123456790123457	0.959459459459459	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.1	[0.000,0.333) (n = 12158)	0.189964157706093	0.385008517887564	white
DEXSeq-noaggreg (f3)	#D55E00	Human	0.1	[0.333,0.667) (n = 3206)	0.0864553314121038	0.935103244837758	#D55E00
DEXSeq-noaggreg (f3)	#D55E00	Human	0.1	[0.667,1.000] (n = 5046)	0.164705882352941	0.959459459459459	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.01	[0.000,0.333) (n = 12158)	0.199346405228758	0.417376490630324	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.01	[0.333,0.667) (n = 3206)	0.0852272727272727	0.949852507374631	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.01	[0.667,1.000] (n = 5046)	0.172413793103448	0.972972972972973	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.05	[0.000,0.333) (n = 12158)	0.292929292929293	0.477001703577513	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.05	[0.333,0.667) (n = 3206)	0.144356955380577	0.96165191740413	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.05	[0.667,1.000] (n = 5046)	0.287128712871287	0.972972972972973	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.1	[0.000,0.333) (n = 12158)	0.342163355408389	0.507666098807496	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.1	[0.333,0.667) (n = 3206)	0.173366834170854	0.970501474926254	white
DEXSeq-noaggreg (f4)	#CC79A7	Human	0.1	[0.667,1.000] (n = 5046)	0.36283185840708	0.972972972972973	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.01	[0.000,0.333) (n = 12158)	0.105042016806723	0.362862010221465	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.01	[0.333,0.667) (n = 3206)	0.042042042042042	0.941002949852507	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.01	[0.667,1.000] (n = 5046)	0.0897435897435897	0.959459459459459	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.05	[0.000,0.333) (n = 12158)	0.182724252491694	0.419080068143101	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.05	[0.333,0.667) (n = 3206)	0.0790960451977401	0.96165191740413	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.05	[0.667,1.000] (n = 5046)	0.144578313253012	0.959459459459459	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.1	[0.000,0.333) (n = 12158)	0.217910447761194	0.44633730834753	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.1	[0.333,0.667) (n = 3206)	0.106849315068493	0.96165191740413	white
DEXSeq-noaggreg (f5)	#00FF00	Human	0.1	[0.667,1.000] (n = 5046)	0.211111111111111	0.959459459459459	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.01	[0.000,0.333) (n = 12158)	0.261980830670927	0.393526405451448	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.01	[0.333,0.667) (n = 3206)	0.112637362637363	0.952802359882006	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.01	[0.667,1.000] (n = 5046)	0.368421052631579	0.972972972972973	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.05	[0.000,0.333) (n = 12158)	0.378504672897196	0.453151618398637	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.05	[0.333,0.667) (n = 3206)	0.168765743073048	0.973451327433628	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.05	[0.667,1.000] (n = 5046)	0.516778523489933	0.972972972972973	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.1	[0.000,0.333) (n = 12158)	0.436475409836066	0.468483816013629	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.1	[0.333,0.667) (n = 3206)	0.21830985915493	0.982300884955752	white
DEXSeq-noaggreg (f6)	#72B20C	Human	0.1	[0.667,1.000] (n = 5046)	0.619047619047619	0.972972972972973	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.01	[0.000,0.333) (n = 12158)	0.149501661129568	0.436115843270869	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.01	[0.333,0.667) (n = 3206)	0.0549132947976879	0.964601769911504	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.01	[0.667,1.000] (n = 5046)	0.0135135135135135	0.986486486486487	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.05	[0.000,0.333) (n = 12158)	0.200549450549451	0.495741056218058	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.05	[0.333,0.667) (n = 3206)	0.109919571045576	0.979351032448378	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.05	[0.667,1.000] (n = 5046)	0.0759493670886076	0.986486486486487	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.1	[0.000,0.333) (n = 12158)	0.246913580246914	0.519591141396934	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.1	[0.333,0.667) (n = 3206)	0.135064935064935	0.982300884955752	white
DEXSeq-noaggreg (kallisto >15%)	#E69F00	Human	0.1	[0.667,1.000] (n = 5046)	0.120481927710843	0.986486486486487	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.01	[0.000,0.333) (n = 12158)	0.128378378378378	0.439522998296422	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.01	[0.333,0.667) (n = 3206)	0.0520231213872832	0.967551622418879	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.01	[0.667,1.000] (n = 5046)	0.0266666666666667	0.986486486486487	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.05	[0.000,0.333) (n = 12158)	0.169971671388102	0.499148211243612	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.05	[0.333,0.667) (n = 3206)	0.102702702702703	0.979351032448378	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.05	[0.667,1.000] (n = 5046)	0.0759493670886076	0.986486486486487	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.1	[0.000,0.333) (n = 12158)	0.209718670076726	0.526405451448041	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.1	[0.333,0.667) (n = 3206)	0.119047619047619	0.982300884955752	white
DEXSeq-noaggreg (RSEM >15%)	#000000	Human	0.1	[0.667,1.000] (n = 5046)	0.109756097560976	0.986486486486487	white
