method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.132107023411371	0.623049219687875	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	0.125	0.875	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.0973451327433628	0.675496688741722	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.15541601255887	0.645858343337335	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.0714285714285714	0.258278145695364	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.0766283524904215	0.578631452581032	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.104166666666667	0.28476821192053	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.121527777777778	0.607442977190876	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.163636363636364	0.304635761589404	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.152350081037277	0.627851140456183	white
kallisto	kallisto	complete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	0.0666666666666667	0.875	white
kallisto	kallisto	complete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.110091743119266	0.642384105960265	white
kallisto	kallisto	complete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.101476014760148	0.584633853541417	white
kallisto	kallisto	complete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	0.0666666666666667	0.875	white
kallisto	kallisto	complete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.151260504201681	0.66887417218543	white
kallisto	kallisto	complete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.144262295081967	0.626650660264106	white
kallisto	kallisto	complete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	0.0666666666666667	0.875	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.174603174603175	0.688741721854305	white
kallisto	kallisto	complete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.190546528803545	0.657863145258103	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.0896414342629482	0.548619447779112	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.144082332761578	0.599039615846339	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.1728	0.620648259303721	white
MISO	MISO	complete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	0	0.875	#0072B2
MISO	MISO	complete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.0560747663551402	0.66887417218543	white
MISO	MISO	complete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.112244897959184	0.626650660264106	white
MISO	MISO	complete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	0	0.875	#0072B2
MISO	MISO	complete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.12396694214876	0.701986754966887	white
MISO	MISO	complete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.171554252199413	0.678271308523409	white
MISO	MISO	complete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	0.0666666666666667	0.875	#0072B2
MISO	MISO	complete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.170542635658915	0.708609271523179	white
MISO	MISO	complete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.214666666666667	0.707082833133253	white
MISO, incomplete	MISO	incomplete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.100900900900901	0.599039615846339	white
MISO, incomplete	MISO	incomplete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.15527950310559	0.653061224489796	white
MISO, incomplete	MISO	incomplete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.189655172413793	0.677070828331333	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	0	0.75	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.0326086956521739	0.589403973509934	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.083955223880597	0.589435774309724	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	0	0.8125	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.0588235294117647	0.635761589403974	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.135761589403974	0.626650660264106	white
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	0.0714285714285714	0.8125	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.0925925925925926	0.649006622516556	#D55E00
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.178187403993856	0.642256902761104	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.0593047034764826	0.552220888355342	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.0968921389396709	0.593037214885954	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.124137931034483	0.60984393757503	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	0.0769230769230769	0.75	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.105263157894737	0.450331125827815	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.0787589498806683	0.463385354141657	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	0.2	0.75	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.152941176470588	0.47682119205298	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.129032258064516	0.518607442977191	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	0.25	0.75	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.208791208791209	0.47682119205298	white
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.16304347826087	0.554621848739496	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	 0 (n = 1799, n.ds = 16)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	 1 (n = 7873, n.ds = 151)	0.106382978723404	0.278145695364238	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	[ 2,54] (n = 4265, n.ds = 833)	0.0776699029126214	0.456182472989196	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	 0 (n = 1799, n.ds = 16)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	 1 (n = 7873, n.ds = 151)	0.160714285714286	0.311258278145695	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	[ 2,54] (n = 4265, n.ds = 833)	0.123711340206186	0.510204081632653	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	 0 (n = 1799, n.ds = 16)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	 1 (n = 7873, n.ds = 151)	0.213114754098361	0.317880794701987	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	[ 2,54] (n = 4265, n.ds = 833)	0.153846153846154	0.541416566626651	white
casper	casper	complete	Human	0.01	 0 (n = 858, n.ds = 2)	0	0.5	#000000
casper	casper	complete	Human	0.01	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#000000
casper	casper	complete	Human	0.01	[ 2,69] (n = 15956, n.ds = 986)	0.17607223476298	0.370182555780933	white
casper	casper	complete	Human	0.05	 0 (n = 858, n.ds = 2)	0	0.5	#000000
casper	casper	complete	Human	0.05	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#000000
casper	casper	complete	Human	0.05	[ 2,69] (n = 15956, n.ds = 986)	0.263450834879406	0.4026369168357	white
casper	casper	complete	Human	0.1	 0 (n = 858, n.ds = 2)	0.5	0.5	white
casper	casper	complete	Human	0.1	 1 (n = 3596, n.ds = 12)	0.166666666666667	0.416666666666667	white
casper	casper	complete	Human	0.1	[ 2,69] (n = 15956, n.ds = 986)	0.332258064516129	0.419878296146045	white
casper, incomplete	casper	incomplete	Human	0.01	 0 (n = 858, n.ds = 2)	NA	0	#000000
casper, incomplete	casper	incomplete	Human	0.01	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#000000
casper, incomplete	casper	incomplete	Human	0.01	[ 2,69] (n = 15956, n.ds = 986)	0.15929203539823	0.385395537525355	white
casper, incomplete	casper	incomplete	Human	0.05	 0 (n = 858, n.ds = 2)	NA	0	#000000
casper, incomplete	casper	incomplete	Human	0.05	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#000000
casper, incomplete	casper	incomplete	Human	0.05	[ 2,69] (n = 15956, n.ds = 986)	0.237659963436929	0.422920892494929	white
casper, incomplete	casper	incomplete	Human	0.1	 0 (n = 858, n.ds = 2)	NA	0	#000000
casper, incomplete	casper	incomplete	Human	0.1	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#000000
casper, incomplete	casper	incomplete	Human	0.1	[ 2,69] (n = 15956, n.ds = 986)	0.292682926829268	0.441176470588235	white
DEXSeq-default	DEXSeq-default	complete	Human	0.01	 0 (n = 858, n.ds = 2)	0	1	#F0E442
DEXSeq-default	DEXSeq-default	complete	Human	0.01	 1 (n = 3596, n.ds = 12)	0.166666666666667	0.416666666666667	white
DEXSeq-default	DEXSeq-default	complete	Human	0.01	[ 2,69] (n = 15956, n.ds = 986)	0.208391608391608	0.574036511156187	white
DEXSeq-default	DEXSeq-default	complete	Human	0.05	 0 (n = 858, n.ds = 2)	0	1	#F0E442
DEXSeq-default	DEXSeq-default	complete	Human	0.05	 1 (n = 3596, n.ds = 12)	0.142857142857143	0.5	white
DEXSeq-default	DEXSeq-default	complete	Human	0.05	[ 2,69] (n = 15956, n.ds = 986)	0.302890173410405	0.611561866125761	white
DEXSeq-default	DEXSeq-default	complete	Human	0.1	 0 (n = 858, n.ds = 2)	0	1	#F0E442
DEXSeq-default	DEXSeq-default	complete	Human	0.1	 1 (n = 3596, n.ds = 12)	0.142857142857143	0.5	white
DEXSeq-default	DEXSeq-default	complete	Human	0.1	[ 2,69] (n = 15956, n.ds = 986)	0.369807497467072	0.630831643002028	white
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	 0 (n = 858, n.ds = 2)	NA	0	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	[ 2,69] (n = 15956, n.ds = 986)	0.194050991501416	0.577079107505071	white
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	 0 (n = 858, n.ds = 2)	NA	0	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	[ 2,69] (n = 15956, n.ds = 986)	0.285377358490566	0.614604462474645	white
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	 0 (n = 858, n.ds = 2)	NA	0	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#F0E442
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	[ 2,69] (n = 15956, n.ds = 986)	0.352697095435685	0.632860040567951	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	 0 (n = 858, n.ds = 2)	0	1	#009E73
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	 1 (n = 3596, n.ds = 12)	0.142857142857143	0.5	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	[ 2,69] (n = 15956, n.ds = 986)	0.217980295566502	0.644016227180527	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	 0 (n = 858, n.ds = 2)	0	1	#009E73
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	 1 (n = 3596, n.ds = 12)	0.125	0.583333333333333	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	[ 2,69] (n = 15956, n.ds = 986)	0.306748466257669	0.68762677484787	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	 0 (n = 858, n.ds = 2)	0	1	#009E73
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	 1 (n = 3596, n.ds = 12)	0.125	0.583333333333333	white
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	[ 2,69] (n = 15956, n.ds = 986)	0.373881932021467	0.709939148073022	white
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	 0 (n = 858, n.ds = 2)	NA	0	#009E73
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	 1 (n = 3596, n.ds = 12)	0	0.416666666666667	#009E73
